company,title,date,year,rating,pros,cons
Apple,good place to work,Oct 25,2020,4,"good for resume, nice people","long hours, not a lot of fun activities"
Apple,Like being back in school,May 7,2019,1,"Salary, Food and Free shuttle bus from MRT-station","Too much micro-management Always monitored by management. Can barely go to toilet without getting message from boss about being inactive. Too high expectations from Management to hit KPI - they care more about quantity than quality. No team morale. Management don't even introduce you to your colleagues when you start. No communication with management except for when you do something ""wrong"" like taking too long to get your coffee."
Apple,Apple company is one of the best company,Apr 8,2020,5,Apply company is one of best reputed company,Best company who think about freshers
Apple,"Good company,depending on the role you get",Jan 31,2018,3,"Very nice installations,food not very expensive (5€) but not for free as other companies do. Upper management was alright,great benefits and if you are an Apple fan very good promotions on products and services.","Direct manager unprofessional,didn't know how to do her job and instead of calming down employees she did the opposite. Even during companies events she got very wasted.. other than that,all ok."
Apple,"Awesome Work Ambience and Environment ( Social, Team-oriented, Friendly, Satisfying being employed)",Oct 16,2018,5,"Very satisfied, Where I want to be working for long years","None, I could not imagine one"
Apple,Its a good company with great salaries,Feb 5,2019,5,"Trading , good environment,good salary","working hard,bad people , bad Ceo"
Apple,Good company,Mar 16,2020,5,"Good salary , good employees,good organization to work","Work load is heavy,access work load"
Apple,data analyst,Sep 29,2018,5,good environment in the company,"not really, feels pretty good"
Apple,Nice place to work,Oct 27,2015,4,1. Pay is good compared to other companies in china.,1. Not Apple employees. We signed the contract with the human resources company. The compensation between vendors and apple employees is different. 2. Apple IT system in China is bad. It is more like a high-end retail place in China. Not a tech company.
Apple,Quality data analyst,May 8,2017,3,Multi-national company culture and standardised business routine .,"Not much to learn through the position, not much improving space in the future."
Apple,"Good pay, employer sucks",Apr 18,2020,2,Good pay Nice cafeteria on site Co-workers are fab,"Apple is in it for the money, you’re just a worker drone to them - they don’t care about you."
Apple,Nice place to work.,May 7,2020,3,Have a good office culture with very good benefits.,Seems to be a lot of bureaucracy and red tape in the firm.
Apple,Good opportunity,Nov 17,2016,3,"good training, getting to work with incredibly smart people","unnecessarily stressful environment, secrecy makes it hard to be innovative"
Apple,Apple,Aug 18,2019,4,"Good environment, work life balance","mundane job, not much professional progress"
Apple,Engineering,Jun 13,2019,1,The salary is high,The salary is not high enough
Google,Working at Google,May 3,2023,4,Great employee benefits. You get to work on some interesting problems,Quite difficult to crack the interview.
Google,Google is the best place to work,Mar 19,2023,5,Great company to work. The staff were very helpful and friendly,Actually i don't see any cons working at Google
Google,Great place for a Data Scientist,Mar 23,2023,5,"Great collaboration, lots of growth opportunities, great people","Bureaucracy, slow processes, tedious at times"
Google,Grab any opportunity that you get not just MAANG companies,Mar 11,2023,5,Best working community with lots of great food and free space to work.,"Very rigorous job. Time bounded to complete the tasks, and realllllly tiring."
Google,H,Mar 26,2023,5,Good company and good culture,Nothing bad about the company
Google,NA,Mar 15,2023,5,great working environment with creative teammates,nothing that can be thought of so far
Google,Data scientist,Mar 12,2023,5,It was really good there,It was a stresssful job
Google,Googley was True.,Feb 22,2023,5,"As advertised, a meritocracy, and engineering driven.","Stop becoming a conventional company. Perks eroded massively, pretty much lip service to how it used to be."
Google,Salary,Feb 17,2023,5,Professional colleges and pleasant to work remotely.,Not so many good things to explore.
Google,Great,Jan 31,2023,5,"Great culture, smart people, nice office, learning opportunities every day",A bit too much focus on artifacts to document achievements
Google,A place to learn from great peers,Feb 17,2023,4,The people are its greatest asset,Too big and starting to be like any other company. Too much attention to the buzz words and the shiny thing. Priorities change every quarter making it difficult to get things done.
Google,Google Review,Mar 17,2023,4,Good salary for the ds position,Too much work to do everyday
Google,It’s Google,Jan 3,2023,5,"Great perks, good food, good pay",Too much work at times
Google,Too many new hires in recent years,Feb 21,2023,3,Nice colleagues; free food; good reputation,Company grows flat while hiring more people
Google,google,Feb 17,2023,4,experise is good but dnt like it,goos at food and travel
Google,Great place to grow,Jan 27,2023,4,Great place to grow. Great culture,big company. Can be slow. Middle management has a lot of overhead
Google,Great company,Feb 4,2023,4,Good Perks Competitive Salary Great people to work with no politics,Slow moving Layoff pressure CEO and leaders lack vision
Google,Overall Nice,Dec 1,2022,5,Nice working environment every day,SOmetimes could not find the balance
Google,Good company,Jan 31,2023,4,Great perks with talented people,"Layoff without notice, very brutal"
Google,Being a datascientist in Google is awesome,Nov 13,2022,5,surrounded by smart people all the time,Work can sometimes get stressful
Google,Data Science Intern,Jan 18,2023,4,Pay; Food; Culture; Flexibility; WFH,Snobby; Detached; Non-impactful; Imposter syndrome
Google,Data Science Analyst,Oct 22,2022,5,"great perks, beenfits, smart people",sometimes can feel very large and not much impact
Google,Google data scientist,Dec 25,2022,4,Lots of things to learn,Promotion is super slow for ones with good performance
Google,Great,Sep 14,2022,5,"New employee, just started here","Nothing to say, great experience so far."
Google,Solid,Oct 30,2022,4,Company has Great WLB and benefits,Solid company nothing to complain
Google,very good company,Oct 21,2022,4,"best product, best salary, best culture","too much meetings, should spend more time on working"
Google,decent,Oct 7,2022,4,"Smart people, good work-life balance",pay is a bit low for NYC
Google,its ok,Sep 18,2022,2,free food big company lots of drinks and food,big company no advancement too many people
